-3.14159,-3.14159
-3.13531,-3.13531
-3.12902,-3.12902
-3.12274,-3.12274
-3.11646,-3.11646
-3.11017,-3.11017
-3.10389,-3.10389
-3.09761,-3.09761
-3.09132,-3.09132
-3.08504,-3.08504
-3.07876,-3.07876
-3.07248,-3.07248
-3.06619,-3.06619
-3.05991,-3.05991
-3.05363,-3.05363
-3.04734,-3.04734
-3.04106,-3.04106
-3.03478,-3.03478
-3.02849,-3.02849
-3.02221,-3.02221
-3.01593,-3.01593
-3.00964,-3.00964
-3.00336,-3.00336
-2.99708,-2.99708
-2.99079,-2.99079
-2.98451,-2.98451
-2.97823,-2.97823
-2.97194,-2.97194
-2.96566,-2.96566
-2.95938,-2.95938
-2.95309,-2.95309
-2.94681,-2.94681
-2.94053,-2.94053
-2.93425,-2.93425
-2.92796,-2.92796
-2.92168,-2.92168
-2.9154,-2.9154
-2.90911,-2.90911
-2.90283,-2.90283
-2.89655,-2.89655
-2.89026,-2.89026
-2.88398,-2.88398
-2.8777,-2.8777
-2.87141,-2.87141
-2.86513,-2.86513
-2.85885,-2.85885
-2.85256,-2.85256
-2.84628,-2.84628
-2.84,-2.84
-2.83371,-2.83371
-2.82743,-2.82743
-2.82115,-2.82115
-2.81486,-2.81486
-2.80858,-2.80858
-2.8023,-2.8023
-2.79602,-2.79602
-2.78973,-2.78973
-2.78345,-2.78345
-2.77717,-2.77717
-2.77088,-2.77088
-2.7646,-2.7646
-2.75832,-2.75832
-2.75203,-2.75203
-2.74575,-2.74575
-2.73947,-2.73947
-2.73318,-2.73318
-2.7269,-2.7269
-2.72062,-2.72062
-2.71433,-2.71433
-2.70805,-2.70805
-2.70177,-2.70177
-2.69548,-2.69548
-2.6892,-2.6892
-2.68292,-2.68292
-2.67663,-2.67663
-2.67035,-2.67035
-2.66407,-2.66407
-2.65779,-2.65779
-2.6515,-2.6515
-2.64522,-2.64522
-2.63894,-2.63894
-2.63265,-2.63265
-2.62637,-2.62637
-2.62009,-2.62009
-2.6138,-2.6138
-2.60752,-2.60752
-2.60124,-2.60124
-2.59495,-2.59495
-2.58867,-2.58867
-2.58239,-2.58239
-2.5761,-2.5761
-2.56982,-2.56982
-2.56354,-2.56354
-2.55725,-2.55725
-2.55097,-2.55097
-2.54469,-2.54469
-2.5384,-2.5384
-2.53212,-2.53212
-2.52584,-2.52584
-2.51956,-2.51956
-2.51327,-2.51327
-2.50699,-2.50699
-2.50071,-2.50071
-2.49442,-2.49442
-2.48814,-2.48814
-2.48186,-2.48186
-2.47557,-2.47557
-2.46929,-2.46929
-2.46301,-2.46301
-2.45672,-2.45672
-2.45044,-2.45044
-2.44416,-2.44416
-2.43787,-2.43787
-2.43159,-2.43159
-2.42531,-2.42531
-2.41902,-2.41902
-2.41274,-2.41274
-2.40646,-2.40646
-2.40017,-2.40017
-2.39389,-2.39389
-2.38761,-2.38761
-2.38133,-2.38133
-2.37504,-2.37504
-2.36876,-2.36876
-2.36248,-2.36248
-2.35619,-2.35619
-2.34991,-2.34991
-2.34363,-2.34363
-2.33734,-2.33734
-2.33106,-2.33106
-2.32478,-2.32478
-2.31849,-2.31849
-2.31221,-2.31221
-2.30593,-2.30593
-2.29964,-2.29964
-2.29336,-2.29336
-2.28708,-2.28708
-2.28079,-2.28079
-2.27451,-2.27451
-2.26823,-2.26823
-2.26194,-2.26194
-2.25566,-2.25566
-2.24938,-2.24938
-2.2431,-2.2431
-2.23681,-2.23681
-2.23053,-2.23053
-2.22425,-2.22425
-2.21796,-2.21796
-2.21168,-2.21168
-2.2054,-2.2054
-2.19911,-2.19911
-2.19283,-2.19283
-2.18655,-2.18655
-2.18026,-2.18026
-2.17398,-2.17398
-2.1677,-2.1677
-2.16141,-2.16141
-2.15513,-2.15513
-2.14885,-2.14885
-2.14256,-2.14256
-2.13628,-2.13628
-2.13,-2.13
-2.12371,-2.12371
-2.11743,-2.11743
-2.11115,-2.11115
-2.10487,-2.10487
-2.09858,-2.09858
-2.0923,-2.0923
-2.08602,-2.08602
-2.07973,-2.07973
-2.07345,-2.07345
-2.06717,-2.06717
-2.06088,-2.06088
-2.0546,-2.0546
-2.04832,-2.04832
-2.04203,-2.04203
-2.03575,-2.03575
-2.02947,-2.02947
-2.02318,-2.02318
-2.0169,-2.0169
-2.01062,-2.01062
-2.00433,-2.00433
-1.99805,-1.99805
-1.99177,-1.99177
-1.98548,-1.98548
-1.9792,-1.9792
-1.97292,-1.97292
-1.96664,-1.96664
-1.96035,-1.96035
-1.95407,-1.95407
-1.94779,-1.94779
-1.9415,-1.9415
-1.93522,-1.93522
-1.92894,-1.92894
-1.92265,-1.92265
-1.91637,-1.91637
-1.91009,-1.91009
-1.9038,-1.9038
-1.89752,-1.89752
-1.89124,-1.89124
-1.88495,-1.88495
-1.87867,-1.87867
-1.87239,-1.87239
-1.8661,-1.8661
-1.85982,-1.85982
-1.85354,-1.85354
-1.84725,-1.84725
-1.84097,-1.84097
-1.83469,-1.83469
-1.82841,-1.82841
-1.82212,-1.82212
-1.81584,-1.81584
-1.80956,-1.80956
-1.80327,-1.80327
-1.79699,-1.79699
-1.79071,-1.79071
-1.78442,-1.78442
-1.77814,-1.77814
-1.77186,-1.77186
-1.76557,-1.76557
-1.75929,-1.75929
-1.75301,-1.75301
-1.74672,-1.74672
-1.74044,-1.74044
-1.73416,-1.73416
-1.72787,-1.72787
-1.72159,-1.72159
-1.71531,-1.71531
-1.70902,-1.70902
-1.70274,-1.70274
-1.69646,-1.69646
-1.69018,-1.69018
-1.68389,-1.68389
-1.67761,-1.67761
-1.67133,-1.67133
-1.66504,-1.66504
-1.65876,-1.65876
-1.65248,-1.65248
-1.64619,-1.64619
-1.63991,-1.63991
-1.63363,-1.63363
-1.62734,-1.62734
-1.62106,-1.62106
-1.61478,-1.61478
-1.60849,-1.60849
-1.60221,-1.60221
-1.59593,-1.59593
-1.58964,-1.58964
-1.58336,-1.58336
-1.57708,-1.57708
-1.57079,-1.57079
-1.56451,-1.56451
-1.55823,-1.55823
-1.55195,-1.55195
-1.54566,-1.54566
-1.53938,-1.53938
-1.5331,-1.5331
-1.52681,-1.52681
-1.52053,-1.52053
-1.51425,-1.51425
-1.50796,-1.50796
-1.50168,-1.50168
-1.4954,-1.4954
-1.48911,-1.48911
-1.48283,-1.48283
-1.47655,-1.47655
-1.47026,-1.47026
-1.46398,-1.46398
-1.4577,-1.4577
-1.45141,-1.45141
-1.44513,-1.44513
-1.43885,-1.43885
-1.43257,-1.43257
-1.42628,-1.42628
-1.42,-1.42
-1.41372,-1.41372
-1.40743,-1.40743
-1.40115,-1.40115
-1.39487,-1.39487
-1.38858,-1.38858
-1.3823,-1.3823
-1.37602,-1.37602
-1.36973,-1.36973
-1.36345,-1.36345
-1.35717,-1.35717
-1.35088,-1.35088
-1.3446,-1.3446
-1.33832,-1.33832
-1.33203,-1.33203
-1.32575,-1.32575
-1.31947,-1.31947
-1.31318,-1.31318
-1.3069,-1.3069
-1.30062,-1.30062
-1.29434,-1.29434
-1.28805,-1.28805
-1.28177,-1.28177
-1.27549,-1.27549
-1.2692,-1.2692
-1.26292,-1.26292
-1.25664,-1.25664
-1.25035,-1.25035
-1.24407,-1.24407
-1.23779,-1.23779
-1.2315,-1.2315
-1.22522,-1.22522
-1.21894,-1.21894
-1.21265,-1.21265
-1.20637,-1.20637
-1.20009,-1.20009
-1.1938,-1.1938
-1.18752,-1.18752
-1.18124,-1.18124
-1.17495,-1.17495
-1.16867,-1.16867
-1.16239,-1.16239
-1.15611,-1.15611
-1.14982,-1.14982
-1.14354,-1.14354
-1.13726,-1.13726
-1.13097,-1.13097
-1.12469,-1.12469
-1.11841,-1.11841
-1.11212,-1.11212
-1.10584,-1.10584
-1.09956,-1.09956
-1.09327,-1.09327
-1.08699,-1.08699
-1.08071,-1.08071
-1.07442,-1.07442
-1.06814,-1.06814
-1.06186,-1.06186
-1.05557,-1.05557
-1.04929,-1.04929
-1.04301,-1.04301
-1.03672,-1.03672
-1.03044,-1.03044
-1.02416,-1.02416
-1.01788,-1.01788
-1.01159,-1.01159
-1.00531,-1.00531
-0.999026,-0.999026
-0.992742,-0.992742
-0.986459,-0.986459
-0.980176,-0.980176
-0.973893,-0.973893
-0.96761,-0.96761
-0.961327,-0.961327
-0.955043,-0.955043
-0.94876,-0.94876
-0.942477,-0.942477
-0.936194,-0.936194
-0.929911,-0.929911
-0.923627,-0.923627
-0.917344,-0.917344
-0.911061,-0.911061
-0.904778,-0.904778
-0.898495,-0.898495
-0.892212,-0.892212
-0.885928,-0.885928
-0.879645,-0.879645
-0.873362,-0.873362
-0.867079,-0.867079
-0.860796,-0.860796
-0.854512,-0.854512
-0.848229,-0.848229
-0.841946,-0.841946
-0.835663,-0.835663
-0.82938,-0.82938
-0.823097,-0.823097
-0.816813,-0.816813
-0.81053,-0.81053
-0.804247,-0.804247
-0.797964,-0.797964
-0.791681,-0.791681
-0.785397,-0.785397
-0.779114,-0.779114
-0.772831,-0.772831
-0.766548,-0.766548
-0.760265,-0.760265
-0.753982,-0.753982
-0.747698,-0.747698
-0.741415,-0.741415
-0.735132,-0.735132
-0.728849,-0.728849
-0.722566,-0.722566
-0.716283,-0.716283
-0.709999,-0.709999
-0.703716,-0.703716
-0.697433,-0.697433
-0.69115,-0.69115
-0.684867,-0.684867
-0.678583,-0.678583
-0.6723,-0.6723
-0.666017,-0.666017
-0.659734,-0.659734
-0.653451,-0.653451
-0.647168,-0.647168
-0.640884,-0.640884
-0.634601,-0.634601
-0.628318,-0.628318
-0.622035,-0.622035
-0.615752,-0.615752
-0.609468,-0.609468
-0.603185,-0.603185
-0.596902,-0.596902
-0.590619,-0.590619
-0.584336,-0.584336
-0.578053,-0.578053
-0.571769,-0.571769
-0.565486,-0.565486
-0.559203,-0.559203
-0.55292,-0.55292
-0.546637,-0.546637
-0.540353,-0.540353
-0.53407,-0.53407
-0.527787,-0.527787
-0.521504,-0.521504
-0.515221,-0.515221
-0.508938,-0.508938
-0.502654,-0.502654
-0.496371,-0.496371
-0.490088,-0.490088
-0.483805,-0.483805
-0.477522,-0.477522
-0.471238,-0.471238
-0.464955,-0.464955
-0.458672,-0.458672
-0.452389,-0.452389
-0.446106,-0.446106
-0.439823,-0.439823
-0.433539,-0.433539
-0.427256,-0.427256
-0.420973,-0.420973
-0.41469,-0.41469
-0.408407,-0.408407
-0.402124,-0.402124
-0.39584,-0.39584
-0.389557,-0.389557
-0.383274,-0.383274
-0.376991,-0.376991
-0.370708,-0.370708
-0.364424,-0.364424
-0.358141,-0.358141
-0.351858,-0.351858
-0.345575,-0.345575
-0.339292,-0.339292
-0.333009,-0.333009
-0.326725,-0.326725
-0.320442,-0.320442
-0.314159,-0.314159
-0.307876,-0.307876
-0.301593,-0.301593
-0.295309,-0.295309
-0.289026,-0.289026
-0.282743,-0.282743
-0.27646,-0.27646
-0.270177,-0.270177
-0.263894,-0.263894
-0.25761,-0.25761
-0.251327,-0.251327
-0.245044,-0.245044
-0.238761,-0.238761
-0.232478,-0.232478
-0.226194,-0.226194
-0.219911,-0.219911
-0.213628,-0.213628
-0.207345,-0.207345
-0.201062,-0.201062
-0.194779,-0.194779
-0.188495,-0.188495
-0.182212,-0.182212
-0.175929,-0.175929
-0.169646,-0.169646
-0.163363,-0.163363
-0.157079,-0.157079
-0.150796,-0.150796
-0.144513,-0.144513
-0.13823,-0.13823
-0.131947,-0.131947
-0.125664,-0.125664
-0.11938,-0.11938
-0.113097,-0.113097
-0.106814,-0.106814
-0.100531,-0.100531
-0.0942477,-0.0942477
-0.0879645,-0.0879645
-0.0816813,-0.0816813
-0.0753982,-0.0753982
-0.069115,-0.069115
-0.0628318,-0.0628318
-0.0565486,-0.0565486
-0.0502654,-0.0502654
-0.0439823,-0.0439823
-0.0376991,-0.0376991
-0.0314159,-0.0314159
-0.0251327,-0.0251327
-0.0188495,-0.0188495
-0.0125664,-0.0125664
-0.00628318,-0.00628318
2.11636e-016,2.11636e-016
0.00628318,0.00628318
0.0125664,0.0125664
0.0188495,0.0188495
0.0251327,0.0251327
0.0314159,0.0314159
0.0376991,0.0376991
0.0439823,0.0439823
0.0502654,0.0502654
0.0565486,0.0565486
0.0628318,0.0628318
0.069115,0.069115
0.0753982,0.0753982
0.0816813,0.0816813
0.0879645,0.0879645
0.0942477,0.0942477
0.100531,0.100531
0.106814,0.106814
0.113097,0.113097
0.11938,0.11938
0.125664,0.125664
0.131947,0.131947
0.13823,0.13823
0.144513,0.144513
0.150796,0.150796
0.15708,0.15708
0.163363,0.163363
0.169646,0.169646
0.175929,0.175929
0.182212,0.182212
0.188495,0.188495
0.194779,0.194779
0.201062,0.201062
0.207345,0.207345
0.213628,0.213628
0.219911,0.219911
0.226194,0.226194
0.232478,0.232478
0.238761,0.238761
0.245044,0.245044
0.251327,0.251327
0.25761,0.25761
0.263894,0.263894
0.270177,0.270177
0.27646,0.27646
0.282743,0.282743
0.289026,0.289026
0.295309,0.295309
0.301593,0.301593
0.307876,0.307876
0.314159,0.314159
0.320442,0.320442
0.326725,0.326725
0.333009,0.333009
0.339292,0.339292
0.345575,0.345575
0.351858,0.351858
0.358141,0.358141
0.364424,0.364424
0.370708,0.370708
0.376991,0.376991
0.383274,0.383274
0.389557,0.389557
0.39584,0.39584
0.402124,0.402124
0.408407,0.408407
0.41469,0.41469
0.420973,0.420973
0.427256,0.427256
0.433539,0.433539
0.439823,0.439823
0.446106,0.446106
0.452389,0.452389
0.458672,0.458672
0.464955,0.464955
0.471239,0.471239
0.477522,0.477522
0.483805,0.483805
0.490088,0.490088
0.496371,0.496371
0.502654,0.502654
0.508938,0.508938
0.515221,0.515221
0.521504,0.521504
0.527787,0.527787
0.53407,0.53407
0.540353,0.540353
0.546637,0.546637
0.55292,0.55292
0.559203,0.559203
0.565486,0.565486
0.571769,0.571769
0.578053,0.578053
0.584336,0.584336
0.590619,0.590619
0.596902,0.596902
0.603185,0.603185
0.609468,0.609468
0.615752,0.615752
0.622035,0.622035
0.628318,0.628318
0.634601,0.634601
0.640884,0.640884
0.647168,0.647168
0.653451,0.653451
0.659734,0.659734
0.666017,0.666017
0.6723,0.6723
0.678583,0.678583
0.684867,0.684867
0.69115,0.69115
0.697433,0.697433
0.703716,0.703716
0.709999,0.709999
0.716283,0.716283
0.722566,0.722566
0.728849,0.728849
0.735132,0.735132
0.741415,0.741415
0.747698,0.747698
0.753982,0.753982
0.760265,0.760265
0.766548,0.766548
0.772831,0.772831
0.779114,0.779114
0.785398,0.785398
0.791681,0.791681
0.797964,0.797964
0.804247,0.804247
0.81053,0.81053
0.816813,0.816813
0.823097,0.823097
0.82938,0.82938
0.835663,0.835663
0.841946,0.841946
0.848229,0.848229
0.854512,0.854512
0.860796,0.860796
0.867079,0.867079
0.873362,0.873362
0.879645,0.879645
0.885928,0.885928
0.892212,0.892212
0.898495,0.898495
0.904778,0.904778
0.911061,0.911061
0.917344,0.917344
0.923627,0.923627
0.929911,0.929911
0.936194,0.936194
0.942477,0.942477
0.94876,0.94876
0.955043,0.955043
0.961327,0.961327
0.96761,0.96761
0.973893,0.973893
0.980176,0.980176
0.986459,0.986459
0.992742,0.992742
0.999026,0.999026
1.00531,1.00531
1.01159,1.01159
1.01788,1.01788
1.02416,1.02416
1.03044,1.03044
1.03672,1.03672
1.04301,1.04301
1.04929,1.04929
1.05557,1.05557
1.06186,1.06186
1.06814,1.06814
1.07442,1.07442
1.08071,1.08071
1.08699,1.08699
1.09327,1.09327
1.09956,1.09956
1.10584,1.10584
1.11212,1.11212
1.11841,1.11841
1.12469,1.12469
1.13097,1.13097
1.13726,1.13726
1.14354,1.14354
1.14982,1.14982
1.15611,1.15611
1.16239,1.16239
1.16867,1.16867
1.17495,1.17495
1.18124,1.18124
1.18752,1.18752
1.1938,1.1938
1.20009,1.20009
1.20637,1.20637
1.21265,1.21265
1.21894,1.21894
1.22522,1.22522
1.2315,1.2315
1.23779,1.23779
1.24407,1.24407
1.25035,1.25035
1.25664,1.25664
1.26292,1.26292
1.2692,1.2692
1.27549,1.27549
1.28177,1.28177
1.28805,1.28805
1.29434,1.29434
1.30062,1.30062
1.3069,1.3069
1.31318,1.31318
1.31947,1.31947
1.32575,1.32575
1.33203,1.33203
1.33832,1.33832
1.3446,1.3446
1.35088,1.35088
1.35717,1.35717
1.36345,1.36345
1.36973,1.36973
1.37602,1.37602
1.3823,1.3823
1.38858,1.38858
1.39487,1.39487
1.40115,1.40115
1.40743,1.40743
1.41372,1.41372
1.42,1.42
1.42628,1.42628
1.43257,1.43257
1.43885,1.43885
1.44513,1.44513
1.45141,1.45141
1.4577,1.4577
1.46398,1.46398
1.47026,1.47026
1.47655,1.47655
1.48283,1.48283
1.48911,1.48911
1.4954,1.4954
1.50168,1.50168
1.50796,1.50796
1.51425,1.51425
1.52053,1.52053
1.52681,1.52681
1.5331,1.5331
1.53938,1.53938
1.54566,1.54566
1.55195,1.55195
1.55823,1.55823
1.56451,1.56451
1.5708,1.5708
1.57708,1.57708
1.58336,1.58336
1.58964,1.58964
1.59593,1.59593
1.60221,1.60221
1.60849,1.60849
1.61478,1.61478
1.62106,1.62106
1.62734,1.62734
1.63363,1.63363
1.63991,1.63991
1.64619,1.64619
1.65248,1.65248
1.65876,1.65876
1.66504,1.66504
1.67133,1.67133
1.67761,1.67761
1.68389,1.68389
1.69018,1.69018
1.69646,1.69646
1.70274,1.70274
1.70902,1.70902
1.71531,1.71531
1.72159,1.72159
1.72787,1.72787
1.73416,1.73416
1.74044,1.74044
1.74672,1.74672
1.75301,1.75301
1.75929,1.75929
1.76557,1.76557
1.77186,1.77186
1.77814,1.77814
1.78442,1.78442
1.79071,1.79071
1.79699,1.79699
1.80327,1.80327
1.80956,1.80956
1.81584,1.81584
1.82212,1.82212
1.82841,1.82841
1.83469,1.83469
1.84097,1.84097
1.84725,1.84725
1.85354,1.85354
1.85982,1.85982
1.8661,1.8661
1.87239,1.87239
1.87867,1.87867
1.88495,1.88495
1.89124,1.89124
1.89752,1.89752
1.9038,1.9038
1.91009,1.91009
1.91637,1.91637
1.92265,1.92265
1.92894,1.92894
1.93522,1.93522
1.9415,1.9415
1.94779,1.94779
1.95407,1.95407
1.96035,1.96035
1.96664,1.96664
1.97292,1.97292
1.9792,1.9792
1.98548,1.98548
1.99177,1.99177
1.99805,1.99805
2.00433,2.00433
2.01062,2.01062
2.0169,2.0169
2.02318,2.02318
2.02947,2.02947
2.03575,2.03575
2.04203,2.04203
2.04832,2.04832
2.0546,2.0546
2.06088,2.06088
2.06717,2.06717
2.07345,2.07345
2.07973,2.07973
2.08602,2.08602
2.0923,2.0923
2.09858,2.09858
2.10487,2.10487
2.11115,2.11115
2.11743,2.11743
2.12371,2.12371
2.13,2.13
2.13628,2.13628
2.14256,2.14256
2.14885,2.14885
2.15513,2.15513
2.16141,2.16141
2.1677,2.1677
2.17398,2.17398
2.18026,2.18026
2.18655,2.18655
2.19283,2.19283
2.19911,2.19911
2.2054,2.2054
2.21168,2.21168
2.21796,2.21796
2.22425,2.22425
2.23053,2.23053
2.23681,2.23681
2.2431,2.2431
2.24938,2.24938
2.25566,2.25566
2.26194,2.26194
2.26823,2.26823
2.27451,2.27451
2.28079,2.28079
2.28708,2.28708
2.29336,2.29336
2.29964,2.29964
2.30593,2.30593
2.31221,2.31221
2.31849,2.31849
2.32478,2.32478
2.33106,2.33106
2.33734,2.33734
2.34363,2.34363
2.34991,2.34991
2.35619,2.35619
2.36248,2.36248
2.36876,2.36876
2.37504,2.37504
2.38133,2.38133
2.38761,2.38761
2.39389,2.39389
2.40017,2.40017
2.40646,2.40646
2.41274,2.41274
2.41902,2.41902
2.42531,2.42531
2.43159,2.43159
2.43787,2.43787
2.44416,2.44416
2.45044,2.45044
2.45672,2.45672
2.46301,2.46301
2.46929,2.46929
2.47557,2.47557
2.48186,2.48186
2.48814,2.48814
2.49442,2.49442
2.50071,2.50071
2.50699,2.50699
2.51327,2.51327
2.51956,2.51956
2.52584,2.52584
2.53212,2.53212
2.5384,2.5384
2.54469,2.54469
2.55097,2.55097
2.55725,2.55725
2.56354,2.56354
2.56982,2.56982
2.5761,2.5761
2.58239,2.58239
2.58867,2.58867
2.59495,2.59495
2.60124,2.60124
2.60752,2.60752
2.6138,2.6138
2.62009,2.62009
2.62637,2.62637
2.63265,2.63265
2.63894,2.63894
2.64522,2.64522
2.6515,2.6515
2.65779,2.65779
2.66407,2.66407
2.67035,2.67035
2.67663,2.67663
2.68292,2.68292
2.6892,2.6892
2.69548,2.69548
2.70177,2.70177
2.70805,2.70805
2.71433,2.71433
2.72062,2.72062
2.7269,2.7269
2.73318,2.73318
2.73947,2.73947
2.74575,2.74575
2.75203,2.75203
2.75832,2.75832
2.7646,2.7646
2.77088,2.77088
2.77717,2.77717
2.78345,2.78345
2.78973,2.78973
2.79602,2.79602
2.8023,2.8023
2.80858,2.80858
2.81486,2.81486
2.82115,2.82115
2.82743,2.82743
2.83371,2.83371
2.84,2.84
2.84628,2.84628
2.85256,2.85256
2.85885,2.85885
2.86513,2.86513
2.87141,2.87141
2.8777,2.8777
2.88398,2.88398
2.89026,2.89026
2.89655,2.89655
2.90283,2.90283
2.90911,2.90911
2.9154,2.9154
2.92168,2.92168
2.92796,2.92796
2.93425,2.93425
2.94053,2.94053
2.94681,2.94681
2.95309,2.95309
2.95938,2.95938
2.96566,2.96566
2.97194,2.97194
2.97823,2.97823
2.98451,2.98451
2.99079,2.99079
2.99708,2.99708
3.00336,3.00336
3.00964,3.00964
3.01593,3.01593
3.02221,3.02221
3.02849,3.02849
3.03478,3.03478
3.04106,3.04106
3.04734,3.04734
3.05363,3.05363
3.05991,3.05991
3.06619,3.06619
3.07248,3.07248
3.07876,3.07876
3.08504,3.08504
3.09132,3.09132
3.09761,3.09761
3.10389,3.10389
3.11017,3.11017
3.11646,3.11646
3.12274,3.12274
3.12902,3.12902
3.13531,3.13531
